ozon_id,mace_score
83573627,0.7561786855269913
83869671,0.7457863792837134
83892982,0.7441425266286539
83976341,0.8638780157538092
84396097,0.678480473801252
84664582,0.99
84731316,0.8722624635339927
84806555,0.5370247914987302
84918733,0.6586702990428605
85081843,0.99
85224740,0.34387670266838355
85325329,0.8026741983879176
85399328,0.99
85467023,0.6599513786943221
85523050,0.732639475753107
85595547,0.5509103590449967
85600053,0.7151530606433136
85659169,0.524553235163537
85876879,0.5883318570299931
86113143,0.3978334022975709
86266994,0.592519547914871
86315796,0.7807858208217653
86382510,0.7760625632384514
86404447,0.4322191893093922
86474291,0.8180851824878452
86543902,0.5418712394385157
86614970,0.5912823767077962
86673819,0.3615625198252659
86837453,0.8444139510553602
87181467,0.867131012747021
87240182,0.43506864337087714
87541464,0.6528502610372429
87569808,0.7822109469925391
87577194,0.8436595368371956
87739119,0.6158602049246014
87895230,0.6300725867417047
87995074,0.4795376809451617
88029605,0.5330699555628284
88391917,0.8966408537075119
88440951,0.666785962500393
88806135,0.020211916487462456
88886224,0.42276466983957084
88950628,0.3609406358947367
89028552,0.13523419641301493
89084845,0.62421214743824
89171486,0.6549971047498744
89173312,0.8624887875430245
89178609,0.7949144295628822
89180772,0.8300739866872695
89236547,0.42849450023830626
89355292,0.8787376860730952
89454507,0.7116578879510096
89760446,0.8714974050768889
90025645,0.8368376186813278
90064415,0.8160929465697422
90072444,0.7839802835525839
90093601,0.8413900196765188
90100281,0.766565701998345
90161571,0.010000000000000009
90354701,0.757189773045241
90705426,0.5222687093393661
91212743,0.9210445267921995
91214473,0.5653046146271516
91218792,0.6340014866300535
91261092,0.6262138602058793
91459379,0.8698948034798003
91473332,0.35692399673046105
91631039,0.010000000000000009
91785854,0.6075387567683557
92073444,0.27207829427491403
92190863,0.5629663026393275
92235954,0.6374640270021095
92328557,0.5089150992169604
93148339,0.5774585890867403
93215257,0.5722235831128596
93242128,0.5550305360205838
93305622,0.9045891672286684
93391835,0.99
93428534,0.8115583368627108
93463115,0.8498157179014733
93484748,0.5041423819764468
93562478,0.4727884285114542
93794394,0.8772695494447857
93875112,0.4849270003988496
94118729,0.8157402290324895
94207839,0.010000000000000009
94233912,0.801506220929052
94328565,0.7801767305502654
94353721,0.6553928847320749
94515144,0.669356783502868
94646805,0.7649097137937664
94927889,0.15241694145491191
94970325,0.34903124328790147
95099679,0.8337416200183401
95162916,0.753228496516279
95407621,0.99
95443773,0.493698713166135
95605028,0.8376352808304584
95664709,0.6697885878624164
95935215,0.43571457371634503
97540592,0.7288281958400527
97820802,0.759982422604124
98472285,0.6125902641679812
98633669,0.8509777490458624
99049712,0.6769658836411923
99622806,0.5458498989032396
99958236,0.589598602524601
100082558,0.010000000000000009
100274751,0.7972941666415717
100980294,0.6026695837045766
101109498,0.7319458659163343
101172960,0.844574747842911
101873199,0.38680623115712764
101907577,0.6096786327441793
101913292,0.6128243655864678
102160623,0.24995676318968352
102458289,0.6765811538034006
102660636,0.5918170677469763
102893583,0.4928713531642691
103384372,0.26136682076355633
103453843,0.708664344704302
104259854,0.6184956704474329
104273910,0.9204575495443047
105003809,0.29528846157408206
105348598,0.3178427756019594
105597523,0.44128314580084527
106281508,0.677374342794174
107697724,0.5942043263548401
107715124,0.7443029922561243
107869777,0.010000000000000009
107909303,0.922302440707859
108451244,0.8542384622964903
108520502,0.39383968603621466
108594196,0.6198954831264801
108677747,0.7818926491408887
108719278,0.99
108825067,0.6361348612971444
109010294,0.9219245689396561
109174652,0.524669093841486
109530321,0.5950328909867529
109537374,0.5274428388666257
109718936,0.40521829025442735
109873712,0.6528179335692572
109981974,0.6048844340314665
110033254,0.7776838419049897
110081594,0.010000000000000009
110139667,0.83125594219006
110331176,0.010000000000000009
110339708,0.6434957152651267
110830317,0.6710750142559425
111374865,0.5347682951301653
111456939,0.8394834966660947
111871789,0.8688206642580851
112151648,0.4426381161224706
112338284,0.8523786971126199
112353736,0.010000000000000009
112488514,0.8104184657988659
112509883,0.7553988138418188
112617506,0.6468884266032399
113092816,0.8447900428317939
113236058,0.644626539995311
113238871,0.7475221364382674
113295942,0.1641186202228313
113336842,0.39646429722371523
113349293,0.2809827792865456
113418522,0.5697838832862596
113433303,0.4547717305906259
113445207,0.7536472014424846
113460239,0.6860112394573439
113786888,0.3726528356991117
114541429,0.7263552531061913
114894688,0.8166808887246283
114953829,0.5455623680701648
114979261,0.8134493336257964
115397143,0.719874568338212
115717984,0.458470353880299
115821542,0.30639986741020586
115987376,0.27040166790938513
116255578,0.7592186665417338
116373146,0.7853146430086021
116543701,0.6557398540548103
116550923,0.39458443671463506
116888869,0.5401119689616215
117120032,0.12805086505462093
117121135,0.7024101862032041
117358847,0.46390001856618046
117384916,0.709031030545804
117400927,0.6013130018443751
117914620,0.5748628772005588
118236409,0.8729542580068855
118245058,0.5460320559597673
118246966,0.6186573484831693
118502003,0.010174175550529574
118519944,0.5851638991690613
118822421,0.6777044835170605
118935507,0.781060765219114
118954952,0.496563006772325
119158603,0.6658238648772647
119256260,0.7392167213020491
119324052,0.7848411459507805
119378267,0.3900271748646691
119379120,0.9679424031111126
119458472,0.8029463544290735
119484617,0.589036910980696
